City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Korla,CN,2021-10-09 20:45:27,41.7597,86.1469,45.01,45,5,2.42
382,Coihaique,CL,2021-10-09 20:45:28,-45.5752,-72.0662,62.55,42,20,9.22
383,Mehamn,NO,2021-10-09 20:45:01,71.0357,27.8492,37.8,97,100,6.44
384,Kununurra,AU,2021-10-09 20:43:21,-15.7667,128.7333,75.18,69,19,3.44
385,Yumen,CN,2021-10-09 20:43:47,40.2833,97.2,34.23,28,0,6.02
386,Balakhninskiy,RU,2021-10-09 20:45:28,58.0106,114.2769,33.01,86,100,6.73
387,Atbasar,KZ,2021-10-09 20:41:15,51.8,68.3333,38.95,62,0,5.66
388,Dunmore Town,BS,2021-10-09 20:45:29,25.5,-76.65,81.75,68,100,1.54
389,Upington,ZA,2021-10-09 20:45:29,-28.4478,21.2561,61.18,27,0,4.61
390,Keti Bandar,PK,2021-10-09 20:45:29,24.1447,67.4497,80.15,75,0,9.91
391,Perth,AU,2021-10-09 20:45:02,-31.9333,115.8333,51.98,78,0,11.5
392,Baruun-Urt,MN,2021-10-09 20:45:30,46.6806,113.2792,28.89,78,3,13.58
393,Juan Lacaze,UY,2021-10-09 20:45:30,-34.4342,-57.4381,62.67,78,34,18.54
394,Temirtau,KZ,2021-10-09 20:45:31,50.0544,72.9483,25.05,63,95,1.21
395,Vila Franca Do Campo,PT,2021-10-09 20:45:31,37.7167,-25.4333,70.21,82,56,9.28
396,Kavaratti,IN,2021-10-09 20:45:31,10.5669,72.642,82.2,80,99,10.63
397,Constitucion,CL,2021-10-09 20:45:32,-35.3333,-72.4167,56.77,77,34,7.11
398,Soto La Marina,MX,2021-10-09 20:45:32,23.7667,-98.2167,90.77,57,4,11.14
399,Nelson Bay,AU,2021-10-09 20:45:33,-32.7167,152.15,67.28,75,12,11.07
400,Santa Cruz De La Palma,ES,2021-10-09 20:45:33,28.6835,-17.7642,73.54,73,0,17.27
401,Abu Samrah,SY,2021-10-09 20:45:33,35.3029,37.1841,73.29,26,0,5.79
402,Port Moresby,PG,2021-10-09 20:45:34,-9.4431,147.1797,76.68,86,76,6.38
403,Cangzhou,CN,2021-10-09 20:45:34,38.3167,116.8667,56.3,56,99,12.75
404,Anapskaya,RU,2021-10-09 20:45:34,44.89,37.38,50.25,71,98,6.71
405,Awjilah,LY,2021-10-09 20:45:35,29.1081,21.2869,78.82,26,0,9.51
406,Moncton,CA,2021-10-09 20:45:35,46.1159,-64.8019,55.99,54,20,0.0
407,San Pedro,PH,2021-10-09 20:45:36,14.35,121.0167,81.63,87,75,6.91
408,Necochea,AR,2021-10-09 20:43:19,-38.5473,-58.7368,65.03,69,0,11.56
409,Hami,CN,2021-10-09 20:43:50,42.8,93.45,42.8,36,0,4.81
410,Troitsko-Pechorsk,RU,2021-10-09 20:45:36,62.7084,56.1964,28.78,81,26,4.14
411,Naron,ES,2021-10-09 20:45:37,43.5167,-8.1528,63.59,83,94,13.2
412,Zambrow,PL,2021-10-09 20:45:37,52.9855,22.2432,39.2,79,0,5.61
413,Semey,KZ,2021-10-09 20:45:37,50.4111,80.2275,41.09,58,0,8.14
414,Playas,EC,2021-10-09 20:45:38,-2.6333,-80.3833,73.76,77,30,17.63
415,Lagoa,PT,2021-10-09 20:45:38,39.05,-27.9833,69.49,78,77,20.42
416,Balabac,PH,2021-10-09 20:45:39,7.9868,117.0645,82.15,83,100,11.05
417,Vanavara,RU,2021-10-09 20:45:39,60.34,102.2797,35.29,96,100,11.7
418,Bubaque,GW,2021-10-09 20:45:39,11.2833,-15.8333,82.85,75,63,11.41
419,Berbera,SO,2021-10-09 20:45:40,10.4396,45.0143,87.35,68,84,3.2
420,Nouadhibou,MR,2021-10-09 20:45:40,20.931,-17.0347,75.18,69,97,10.36
421,Khandbari,NP,2021-10-09 20:45:40,27.3747,87.2039,67.06,93,46,1.32
422,Usinsk,RU,2021-10-09 20:45:41,65.9939,57.5281,28.92,85,16,9.69
423,Mbini,GQ,2021-10-09 20:45:41,1.574,9.6134,77.23,89,100,5.01
424,Lesogorsk,RU,2021-10-09 20:45:42,56.0458,99.5136,44.28,70,100,16.11
425,Coolum Beach,AU,2021-10-09 20:45:42,-26.5333,153.1,70.11,83,40,7.31
426,Madera,US,2021-10-09 20:45:42,37.1666,-119.8343,73.53,26,0,6.51
427,Asfi,MA,2021-10-09 20:45:43,32.2994,-9.2372,69.19,92,73,15.05
428,Renfrew,GB,2021-10-09 20:45:43,55.872,-4.3925,53.83,92,20,4.61
429,Tatvan,TR,2021-10-09 20:45:44,38.5067,42.2817,50.7,49,0,2.73
430,Kasongo-Lunda,CD,2021-10-09 20:45:44,-6.4667,16.8167,76.71,73,100,2.98
431,Henties Bay,NA,2021-10-09 20:45:45,-22.116,14.2845,57.85,80,0,3.98
432,Colac,AU,2021-10-09 20:45:45,-38.3333,143.5833,45.84,85,7,1.1
433,Minab,IR,2021-10-09 20:45:45,27.1467,57.0801,85.5,30,0,7.05
434,Kloulklubed,PW,2021-10-09 20:45:46,7.0419,134.2556,73.9,78,79,22.19
435,Orthez,FR,2021-10-09 20:45:46,43.4884,-0.7724,60.42,95,0,5.75
436,Watertown,US,2021-10-09 20:45:47,42.3709,-71.1828,62.74,70,75,5.99
437,Piet Retief,ZA,2021-10-09 20:45:08,-27.0071,30.8132,57.31,84,100,7.61
438,Mamallapuram,IN,2021-10-09 20:45:47,12.6264,80.1722,84.25,77,99,7.58
439,Dingle,PH,2021-10-09 20:45:48,10.9995,122.6711,74.82,95,100,10.38
440,Yichang,CN,2021-10-09 20:45:48,30.7144,111.2847,67.28,94,100,1.7
441,Sabang,ID,2021-10-09 20:44:08,5.8933,95.3214,82.27,78,86,21.34
442,Gondanglegi,ID,2021-10-09 20:45:48,-7.7479,112.0132,74.44,89,64,11.56
443,Tasiilaq,GL,2021-10-09 20:45:49,65.6145,-37.6368,33.96,88,10,4.29
444,Grindavik,IS,2021-10-09 20:45:49,63.8424,-22.4338,45.07,87,75,18.41
445,Lashio,MM,2021-10-09 20:45:50,22.9333,97.75,66.43,99,96,0.67
446,South Lake Tahoe,US,2021-10-09 20:45:27,38.9332,-119.9844,59.83,31,1,1.99
447,Bilma,NE,2021-10-09 20:45:50,18.6853,12.9164,84.58,15,0,5.17
448,Half Moon Bay,US,2021-10-09 20:45:46,37.4636,-122.4286,74.5,52,1,5.75
449,Igrim,RU,2021-10-09 20:45:51,63.1906,64.4162,30.63,69,45,8.23
450,Orlik,RU,2021-10-09 20:45:51,52.5178,99.825,24.57,80,81,4.43
451,Skjervoy,NO,2021-10-09 20:45:51,70.0311,20.9714,48.47,81,100,12.75
452,Iskateley,RU,2021-10-09 20:45:52,67.6803,53.1512,30.67,74,88,8.08
453,Alcains,PT,2021-10-09 20:45:52,39.9164,-7.4566,64.35,44,79,4.14
454,Lexington,US,2021-10-09 20:42:37,37.9887,-84.4777,82.29,60,75,1.99
455,San Patricio,US,2021-10-09 20:45:53,28.017,-97.5169,91.49,45,0,13.69
456,Mandalgovi,MN,2021-10-09 20:45:53,45.7625,106.2708,28.04,68,0,9.73
457,Arcachon,FR,2021-10-09 20:45:53,44.5875,-1.0519,57.25,88,75,5.75
458,Maku,IR,2021-10-09 20:45:54,39.2911,44.4521,50.58,58,0,1.61
459,Glace Bay,CA,2021-10-09 20:45:54,46.1969,-59.957,53.04,70,75,4.0
460,Ontario,US,2021-10-09 20:45:45,34.0633,-117.6509,77.02,50,20,3.0
461,Hay River,CA,2021-10-09 20:45:55,60.8156,-115.7999,44.58,81,90,8.05
462,Tshela,CD,2021-10-09 20:45:55,-4.9833,12.9333,74.66,89,77,3.38
463,Lazaro Cardenas,MX,2021-10-09 20:45:56,17.9583,-102.2,86.23,70,37,8.43
464,Katobu,ID,2021-10-09 20:45:56,-4.9408,122.5276,74.17,94,95,2.84
465,Sechura,PE,2021-10-09 20:45:56,-5.5569,-80.8222,77.18,57,61,17.67
466,Tazovskiy,RU,2021-10-09 20:45:57,67.4667,78.7,28.99,70,39,16.75
467,Todos Santos,MX,2021-10-09 20:45:57,23.45,-110.2167,99.01,70,8,10.29
468,Cayenne,GF,2021-10-09 20:44:04,4.9333,-52.3333,86.04,78,100,1.99
469,Panzhihua,CN,2021-10-09 20:45:58,26.5851,101.7128,69.24,90,100,3.65
470,Mantua,IT,2021-10-09 20:45:58,45.1667,10.7833,60.04,73,61,3.0
471,Oistins,BB,2021-10-09 20:43:25,13.0667,-59.5333,82.49,83,75,27.63
472,Itarema,BR,2021-10-09 20:45:59,-2.9248,-39.9167,80.19,76,92,17.76
473,Uthal,PK,2021-10-09 20:45:59,25.8072,66.6219,79.45,77,0,3.42
474,Tromso,NO,2021-10-09 20:42:02,69.6496,18.957,46.42,93,75,1.01
475,Deputatskiy,RU,2021-10-09 20:46:00,69.3,139.9,16.9,86,100,4.92
476,Tumpat,MY,2021-10-09 20:46:00,6.1978,102.171,77.02,94,93,0.0
477,Marzuq,YE,2021-10-09 20:46:00,14.4,46.4667,76.57,64,32,1.14
478,Rakovski,BG,2021-10-09 20:43:23,42.3,24.9667,55.06,93,100,1.81
479,Hongjiang,CN,2021-10-09 20:46:01,27.11,109.9956,64.99,98,100,4.56
480,Tombouctou,ML,2021-10-09 20:46:02,20.0,-3.0,89.37,9,100,9.69
481,Ondjiva,AO,2021-10-09 20:46:02,-17.0667,15.7333,76.53,20,53,2.44
482,Shelburne,CA,2021-10-09 20:42:56,44.0787,-80.2041,66.65,90,100,10.87
483,Suksun,RU,2021-10-09 20:46:03,57.1431,57.3949,42.49,86,100,9.26
484,Coquimbo,CL,2021-10-09 20:46:03,-29.9533,-71.3436,62.33,48,20,13.8
485,La Orilla,MX,2021-10-09 20:46:03,17.9833,-102.2333,86.09,70,35,8.48
486,Sembe,CG,2021-10-09 20:46:04,1.6481,14.5806,72.68,97,100,2.33
487,Sambhar,IN,2021-10-09 20:46:04,26.9167,75.2,77.16,45,0,6.4
488,Ancud,CL,2021-10-09 20:46:05,-41.8697,-73.8203,63.93,77,1,6.85
489,Luganville,VU,2021-10-09 20:46:05,-15.5333,167.1667,78.94,83,89,13.98
490,Krasnoselkup,RU,2021-10-09 20:46:06,65.7,82.4667,26.24,72,100,15.75
491,Cabedelo,BR,2021-10-09 20:46:06,-6.9811,-34.8339,81.27,79,100,14.25
492,Huilong,CN,2021-10-09 20:44:40,31.8111,121.655,77.99,93,0,8.95
493,Rylsk,RU,2021-10-09 20:46:06,51.5655,34.6822,39.88,56,100,6.78
494,Tshikapa,CD,2021-10-09 20:46:07,-6.4167,20.8,79.54,51,81,1.66
495,Maxixe,MZ,2021-10-09 20:46:07,-23.8597,35.3472,71.62,78,0,12.77
496,Roebourne,AU,2021-10-09 20:46:08,-20.7833,117.1333,74.61,25,0,12.57
497,Pulgaon,IN,2021-10-09 20:46:08,20.7333,78.3333,75.02,65,23,4.59
498,Poya,NC,2021-10-09 20:46:09,-21.35,165.15,74.1,54,0,4.81
499,Senneterre,CA,2021-10-09 20:43:10,48.3835,-77.2328,66.42,81,100,8.57
500,Chifeng,CN,2021-10-09 20:46:09,42.2683,118.9636,46.42,42,93,16.44
501,Port Keats,AU,2021-10-09 20:46:10,-14.25,129.55,79.32,81,24,4.29
502,Aksha,RU,2021-10-09 20:46:10,50.2814,113.2867,31.19,75,6,8.59
503,Sisimiut,GL,2021-10-09 20:42:01,66.9395,-53.6735,33.1,65,100,11.25
504,La Palma,US,2021-10-09 20:46:10,33.8464,-118.0467,80.49,54,20,7.0
505,Kuusamo,FI,2021-10-09 20:46:11,65.9667,29.1833,46.44,87,90,10.36
506,Rorvik,NO,2021-10-09 20:46:11,64.8621,11.2373,53.65,96,100,21.63
507,Jati,PK,2021-10-09 20:46:12,24.3539,68.2671,79.77,73,0,11.79
508,Kiboga,UG,2021-10-09 20:46:12,0.9161,31.7742,62.49,97,84,1.25
509,Edirne,TR,2021-10-09 20:46:12,41.6772,26.556,51.8,81,100,11.81
510,Geraldton,AU,2021-10-09 20:46:13,-28.7667,114.6,45.01,87,0,5.75
511,Keuruu,FI,2021-10-09 20:46:13,62.2667,24.7,53.74,95,100,6.67
512,Richards Bay,ZA,2021-10-09 20:46:13,-28.783,32.0377,67.48,76,100,17.87
513,Vilyuysk,RU,2021-10-09 20:46:14,63.7553,121.6247,34.47,97,100,12.17
514,Zabol,AF,2021-10-09 20:46:14,32.25,67.25,55.71,27,0,15.59
515,Akranes,IS,2021-10-09 20:46:15,64.3218,-22.0749,45.16,86,100,14.09
516,Katangli,RU,2021-10-09 20:46:15,51.7102,143.2326,43.92,72,100,8.5
517,Prince Albert,CA,2021-10-09 20:46:16,53.2001,-105.7677,62.55,22,75,6.91
518,Bugiri,UG,2021-10-09 20:46:16,0.5714,33.7417,63.41,89,100,3.49
519,Kindia,GN,2021-10-09 20:46:16,10.0569,-12.8658,71.87,96,87,3.38
520,Yagodnoye,RU,2021-10-09 20:46:17,62.55,149.6667,7.25,90,55,4.41
521,Broome,US,2021-10-09 20:46:17,42.2506,-75.833,67.37,64,90,1.99
522,Leshukonskoye,RU,2021-10-09 20:46:18,64.8989,45.7622,32.52,89,100,3.42
523,Gat,IL,2021-10-09 20:46:18,31.61,34.7642,74.8,69,0,5.79
524,Vestmannaeyjar,IS,2021-10-09 20:46:19,63.4427,-20.2734,46.0,81,100,7.76
525,Nyurba,RU,2021-10-09 20:46:19,63.2842,118.3319,35.92,96,100,12.28
526,Dunedin,NZ,2021-10-09 20:42:17,-45.8742,170.5036,55.8,68,2,5.01
527,Qingdao,CN,2021-10-09 20:42:19,36.0986,120.3719,64.0,100,90,17.9
528,Primo Tapia,MX,2021-10-09 20:46:19,32.22,-116.9172,78.87,55,40,12.5
529,Waddan,LY,2021-10-09 20:46:20,29.1614,16.139,79.48,19,2,11.25
530,Barra Do Bugres,BR,2021-10-09 20:46:20,-15.0725,-57.1811,95.13,32,100,3.11
531,Sept-Iles,CA,2021-10-09 20:46:21,50.2001,-66.3821,50.52,76,75,1.99
532,Apen,DE,2021-10-09 20:46:21,53.2167,7.8,49.98,68,94,7.58
533,Hearst,CA,2021-10-09 20:46:21,49.6835,-83.6665,66.45,85,100,5.41
534,Muyezerskiy,RU,2021-10-09 20:46:22,63.9333,31.65,47.44,93,100,5.99
535,Vallenar,CL,2021-10-09 20:42:43,-28.5708,-70.7581,68.61,28,0,9.57
536,Filadelfia,US,2021-10-09 20:44:26,39.9523,-75.1638,71.06,73,75,4.0
537,Scottsbluff,US,2021-10-09 20:46:22,41.8666,-103.6672,71.83,31,20,8.01
538,Ayan,RU,2021-10-09 20:46:23,56.45,138.1667,40.57,57,75,5.61
539,Stavern,NO,2021-10-09 20:46:23,59.0,10.0333,54.73,93,33,22.28
540,Launceston,AU,2021-10-09 20:46:23,-41.45,147.1667,45.61,79,8,1.01
541,Pitimbu,BR,2021-10-09 20:46:24,-7.4706,-34.8086,81.19,77,97,12.84
542,Nizwa,OM,2021-10-09 20:46:24,22.9333,57.5333,84.13,37,5,1.79
543,Rundu,NA,2021-10-09 20:46:25,-17.9333,19.7667,79.47,11,61,6.78
544,Boyolangu,ID,2021-10-09 20:46:25,-8.1181,111.8935,73.67,95,90,3.53
545,Kaliua,TZ,2021-10-09 20:46:25,-5.0606,31.7936,79.77,43,92,1.59
546,Teknaf,BD,2021-10-09 20:46:26,20.8624,92.3058,78.87,89,18,3.4
547,Te Anau,NZ,2021-10-09 20:46:03,-45.4167,167.7167,50.25,66,51,2.19
548,Havelock,US,2021-10-09 20:46:26,34.8791,-76.9013,71.83,94,75,1.01
549,Aswan,EG,2021-10-09 20:46:27,24.0934,32.907,90.7,23,0,11.5
550,Goldsboro,US,2021-10-09 20:46:27,35.3849,-77.9928,72.9,94,75,9.22
551,Olmos,PE,2021-10-09 20:46:27,-5.9847,-79.7453,86.99,42,60,13.56
552,Juneau,US,2021-10-09 20:45:54,58.3019,-134.4197,48.25,92,90,4.0
553,Quepos,CR,2021-10-09 20:46:28,9.4236,-84.1652,90.54,83,53,5.1
554,Sharjah,AE,2021-10-09 20:46:28,25.3573,55.4033,89.58,77,0,3.44
555,Muscat,OM,2021-10-09 20:41:59,23.6139,58.5922,82.42,39,0,5.82
556,Mayo,US,2021-10-09 20:46:29,38.8876,-76.5119,73.36,75,90,11.01
557,Bima,ID,2021-10-09 20:46:29,-8.4667,118.7167,74.43,91,46,4.68
558,Ahipara,NZ,2021-10-09 20:46:29,-35.1667,173.1667,56.8,71,99,10.6
559,Lavrentiya,RU,2021-10-09 20:46:29,65.5833,-171.0,30.52,80,73,9.82
560,Udachnyy,RU,2021-10-09 20:46:28,66.4167,112.4,33.48,99,100,9.37
561,Reconquista,AR,2021-10-09 20:46:30,-29.15,-59.65,80.78,38,13,13.4
562,Phak Hai,TH,2021-10-09 20:46:30,14.4574,100.3699,82.94,91,100,8.05
563,Puerto Escondido,MX,2021-10-09 20:43:07,15.85,-97.0667,82.94,80,100,5.64
564,Spencer,US,2021-10-09 20:46:30,43.1414,-95.1444,78.71,65,100,17.38
565,Haverfordwest,GB,2021-10-09 20:46:31,51.8017,-4.9691,59.16,92,99,3.18
566,Izmit,TR,2021-10-09 20:46:31,40.7669,29.9169,63.27,100,75,0.0
567,Chapais,CA,2021-10-09 20:45:38,49.7834,-74.8492,65.98,65,61,10.8
568,Coracora,PE,2021-10-09 20:46:32,-15.0333,-73.7833,59.92,49,90,11.41
569,Smolenka,RU,2021-10-09 20:46:32,52.1352,113.4974,32.07,69,6,8.95
570,Fereydunshahr,IR,2021-10-09 20:46:32,32.941,50.121,44.8,55,0,4.07
571,Saint Anthony,US,2021-10-09 20:44:24,45.0205,-93.218,79.25,65,1,3.0
572,Madang,PG,2021-10-09 20:46:33,-5.2246,145.7966,76.53,94,100,6.49
